,Area,2,3,4,5,6,7,8
149,1600,Niger,35,33,397,7,11.34,9
150,1600,Nicaragua,34,33,765,23,22.50,14
151,1600,Burundi,33,33,421,20,12.76,12
152,1600,Guadeloupe,32,32,625,18,19.53,12
153,1600,Laos,31,30,645,60,20.81,12
154,1600,Democratic Republic Congo,28,28,385,10,13.75,11
155,1600,Dominican Republic,28,27,345,10,12.32,14
156,1600,French Guiana,27,27,493,33,18.26,11
157,1600,Bermuda,27,27,686,83,25.41,14
158,1600,Suriname,26,26,607,41,23.35,13
159,1600,Lesotho,25,25,427,13,17.08,11
160,1600,Angola,24,23,227,9,9.46,7
161,1600,Guinea,21,21,125,4,5.95,7
162,1600,Greenland,20,20,447,74,22.35,12
163,1600,Reunion,18,18,198,6,11.00,7
164,1600,Djibouti,17,17,105,15,6.18,6
165,1600,Netherlands Antilles,15,12,257,4,17.13,8
166,1600,Eritrea,15,15,91,6,6.07,7
167,1600,Faroe Islands,14,14,540,28,38.57,11
168,1600,Central African Republic,12,11,365,4,30.42,5
169,1600,Honduras,12,12,241,2,20.08,6
170,1600,Gambia,12,12,256,10,21.33,8
171,1600,Martinique,10,10,166,4,16.60,5
172,1600,Chad,9,9,569,1,63.22,4
173,1600,Grenada,9,9,51,1,5.67,3
174,1600,Vanuatu,8,8,99,19,12.38,6
175,1600,Virgin Islands (U.S.),7,6,115,0,16.43,5
176,1600,Turkmenistan,7,7,27,2,3.86,3
177,1600,Cape Verde,7,7,48,6,6.86,3
178,1600,Bahamas,6,6,63,2,10.50,3
179,1600,Afghanistan,6,6,11,0,1.83,2
180,1600,Palau,6,6,181,2,30.17,5
181,1600,Sierra Leone,6,6,86,7,14.33,4
182,1600,Saint Lucia,5,5,1022,3,204.40,5
183,1600,Ha?ti,4,4,90,3,22.50,3
184,1600,Seychelles,4,4,35,7,8.75,4
185,1600,Bhutan,4,4,51,7,12.75,3
186,1600,Liberia,4,4,2,0,0.50,1
187,1600,Dominica,4,4,39,0,9.75,3
188,1600,Solomon Islands,4,4,75,1,18.75,4
189,1600,Maldives,3,3,13,0,4.33,2
190,1600,United States Minor Outlying Islands,3,3,22,0,7.33,1
191,1600,Antigua and Barbuda,3,3,8,1,2.67,2
192,1600,Cayman Islands,3,3,26,7,8.67,3
193,1600,Belize,3,3,8,0,2.67,2
194,1600,Comoros,3,3,9,1,3.00,2
195,1600,Samoa,3,3,36,0,12.00,3
196,1600,Equatorial Guinea,2,2,18,0,9.00,1
197,1600,Timor-Leste,2,2,5,1,2.50,2
198,1600,Virgin Islands (British),2,2,1,0,0.50,1
199,1600,Falkland Islands (Malvinas),2,2,19,3,9.50,2
200,1600,Tokelau,1,1,0,0,0.00,0
201,1600,Aruba,1,1,5,0,5.00,1
202,1600,Guinea-Bissau,1,1,11,0,11.00,1
203,1600,Somalia,1,1,0,0,0.00,0
204,1600,Svalbard and Jan Mayen,1,1,7,0,7.00,1
205,1600,Cocos (Keeling) Islands,1,1,0,0,0.00,0
206,1600,Gibraltar,1,1,101,0,101.00,1
207,1600,Federated States of Micronesia,1,1,0,0,0.00,0
208,1600,British Indian Ocean Territory,1,1,8,0,8.00,1
0,1700,United States,926597,904272,13131458,4773402,14.17,807
1,1700,China,768041,761181,2932018,1775149,3.82,290
2,1700,Germany,254939,248910,2221971,573214,8.72,342
3,1700,Japan,237646,233730,1207455,381409,5.08,231
4,1700,United Kingdom,233490,225963,2572889,555281,11.02,383
5,1700,France,195062,190966,1708563,441422,8.76,312
6,1700,India,160568,158148,678701,205882,4.23,183
7,1700,Canada,154819,150895,1718942,288162,11.10,330
8,1700,Italy,149096,144399,1297646,346341,8.70,264
9,1700,South Korea,130107,128072,796845,148934,6.12,206
10,1700,Spain,123087,119898,952049,249044,7.73,231
11,1700,Taiwan,112705,110823,854258,205039,7.58,208
12,1700,Australia,104796,101790,977387,177120,9.33,253
13,1700,Netherlands,72406,70136,821001,142394,11.34,259
14,1700,Brazil,59583,58419,308439,82505,5.18,146
15,1700,Russian Federation,55568,55139,158082,60622,2.84,105
16,1700,Singapore,52369,51234,574650,74691,10.97,209
17,1700,Poland,52290,51302,272760,100574,5.22,128
18,1700,Switzerland,50437,48977,715691,88116,14.19,252
19,1700,Hong Kong,48916,47766,657898,74785,13.45,228
20,1700,Sweden,46757,45725,506272,77167,10.83,198
21,1700,Iran,44417,43750,238676,72062,5.37,114
22,1700,Greece,41816,40465,333931,60254,7.99,160
23,1700,Belgium,41201,40205,476778,71571,11.57,205
24,1700,Austria,39111,37784,346824,60877,8.87,173
25,1700,Finland,37969,37260,342707,59187,9.03,175
26,1700,Israel,37034,36307,549303,75030,14.83,243
27,1700,Portugal,36850,35473,224919,48353,6.10,133
28,1700,Turkey,36561,35902,293243,56553,8.02,148
29,1700,Malaysia,36414,36016,126248,35703,3.47,90
30,1700,Czech Republic,28348,27800,135075,40827,4.76,104
31,1700,Denmark,25617,24828,272525,40264,10.64,169
32,1700,Mexico,25057,24641,128337,30376,5.12,110
33,1700,Norway,21549,20889,183179,30043,8.50,136
34,1700,Ireland,21401,20816,178947,22407,8.36,130
35,1700,Romania,21027,20721,66370,19909,3.16,72
36,1700,Ukraine,17915,17766,28366,12583,1.58,51
37,1700,Thailand,16707,16476,62509,10430,3.74,73
38,1700,New Zealand,16424,15975,143361,20140,8.73,133
39,1700,Saudi Arabia,15777,15439,80442,15115,5.10,81
40,1700,Hungary,14888,14547,102630,20317,6.89,111
41,1700,Egypt,13584,13371,63155,10741,4.65,80
42,1700,South Africa,13055,12812,71906,12153,5.51,87
43,1700,Tunisia,12953,12757,38366,11573,2.96,58
44,1700,Pakistan,12200,11953,43672,10885,3.58,57
45,1700,Algeria,10136,10018,32693,7470,3.23,60
46,1700,Chile,8993,8738,79367,14403,8.83,97
47,1700,Slovenia,8634,8465,77287,15356,8.95,90
48,1700,Indonesia,8556,8476,14618,3613,1.71,37
49,1700,Argentina,8455,8306,49779,9787,5.89,72
50,1700,Slovakia,7674,7543,37683,10435,4.91,67
51,1700,Serbia,7673,7564,27498,8388,3.58,50
52,1700,Colombia,7431,7354,22771,4298,3.06,53
53,1700,United Arab Emirates,7064,6879,31458,4484,4.45,56
54,1700,Croatia,7051,6964,24032,5448,3.41,51
55,1700,Viet Nam,6587,6471,21596,5447,3.28,53
56,1700,Morocco,6325,6250,16890,4565,2.67,42
57,1700,Bulgaria,5785,5662,22938,5099,3.97,50
58,1700,Bangladesh,5459,5395,14344,2588,2.63,41
59,1700,Jordan,5069,4979,25166,3690,4.96,55
60,1700,Lithuania,4075,4035,14665,5541,3.60,45
61,1700,Cyprus,4006,3823,25977,4033,6.48,63
62,1700,Luxembourg,3838,3702,20926,3789,5.45,54
63,1700,Belarus,3443,3424,8125,2439,2.36,36
64,1700,Lebanon,3439,3386,15692,2183,4.56,46
65,1700,Qatar,3379,3297,19583,2934,5.80,52
66,1700,Nigeria,3190,3151,6574,1602,2.06,28
67,1700,Estonia,3161,3092,17559,4399,5.55,55
68,1700,Latvia,2838,2810,6920,2530,2.44,28
69,1700,Kuwait,2401,2372,15545,1716,6.47,52
70,1700,Venezuela,2337,2323,14545,1827,6.22,48
71,1700,Macao,2240,2190,11407,1433,5.09,42
72,1700,Iraq,2016,2000,3305,520,1.64,20
73,1700,Sri Lanka,1815,1788,5032,476,2.77,27
74,1700,Cuba,1810,1791,11079,2825,6.12,46
75,1700,Philippines,1771,1750,4401,660,2.49,28
76,1700,Macedonia,1723,1701,6119,867,3.55,29
77,1700,Oman,1659,1624,8406,714,5.07,38
78,1700,Iceland,1565,1505,16009,1809,10.23,53
79,1700,Bosnia and Herzegovina,1420,1407,3309,531,2.33,24
80,1700,Uruguay,1298,1265,6043,1043,4.66,30
81,1700,Ecuador,1292,1276,3242,530,2.51,23
82,1700,Puerto Rico,1051,1035,5503,568,5.24,33
83,1700,Kazakhstan,1047,1035,1309,399,1.25,13
84,1700,Azerbaijan,1046,1033,2213,726,2.12,21
85,1700,Peru,863,848,2196,335,2.54,22
86,1700,Armenia,820,812,1287,502,1.57,14
87,1700,Malta,663,642,2654,446,4.00,23
88,1700,Montenegro,616,605,2596,884,4.21,24
89,1700,North Korea,613,608,9471,40,15.45,48
90,1700,Libya,606,600,1842,88,3.04,22
91,1700,Georgia,572,564,3904,460,6.83,23
92,1700,Bahrain,568,558,1933,173,3.40,22
93,1700,Moldova,538,536,1488,462,2.77,18
94,1700,Sudan,522,521,1313,84,2.52,15
95,1700,Palestine,510,503,1921,154,3.77,19
96,1700,Kenya,507,500,1991,262,3.93,23
97,1700,Ghana,484,480,1223,160,2.53,18
98,1700,Costa Rica,464,461,1563,199,3.37,17
99,1700,Ethiopia,441,438,1115,109,2.53,15
100,1700,Mauritius,410,403,949,107,2.31,13
101,1700,Uzbekistan,390,389,785,189,2.01,15
102,1700,Cameroon,370,364,1339,224,3.62,17
103,1700,Trinidad and Tobago,356,350,1294,114,3.63,19
104,1700,Mongolia,348,344,632,55,1.82,11
105,1700,Botswana,345,341,1128,114,3.27,17
106,1700,Syrian Arab Republic,344,339,1557,50,4.53,19
107,1700,Albania,343,340,621,97,1.81,12
108,1700,Senegal,340,337,1145,159,3.37,15
109,1700,Brunei Darussalam,324,318,1118,127,3.45,13
110,1700,Uganda,318,315,882,98,2.77,14
111,1700,Fiji,314,309,1721,341,5.48,18
112,1700,Myanmar,302,302,385,18,1.27,7
113,1700,Jamaica,281,278,1162,124,4.14,15
114,1700,Yemen,276,271,1019,99,3.69,17
115,1700,Tanzania,275,270,2462,134,8.95,13
116,1700,C?te d¡¯Ivoire,229,229,468,112,2.04,10
117,1700,Namibia,223,218,511,127,2.29,12
118,1700,Panama,213,210,641,45,3.01,14
119,1700,Nepal,204,202,331,34,1.62,9
120,1700,Paraguay,196,194,712,99,3.63,11
121,1700,Liechtenstein,184,169,1836,122,9.98,23
122,1700,Zimbabwe,175,172,792,67,4.53,14
123,1700,Burkina Faso,101,100,568,92,5.62,10
124,1700,Kyrgyzstan,100,97,111,42,1.11,5
125,1700,Benin,97,94,239,43,2.46,8
126,1700,Malawi,84,84,327,44,3.89,10
127,1700,Swaziland,81,80,620,17,7.65,14
128,1700,New Caledonia,80,76,372,52,4.65,8
129,1700,Barbados,76,76,265,23,3.49,8
130,1700,Madagascar,71,71,151,13,2.13,7
131,1700,Guatemala,70,68,288,40,4.11,8
132,1700,Zambia,66,65,224,16,3.39,7
133,1700,Rwanda,66,64,221,14,3.35,6
134,1700,Bolivia,63,63,360,7,5.71,10
135,1700,El Salvador,62,61,148,3,2.39,7
136,1700,Guadeloupe,62,62,325,25,5.24,9
137,1700,French Polynesia,51,48,124,26,2.43,7
138,1700,Mozambique,50,49,121,6,2.42,8
139,1700,Laos,46,44,57,18,1.24,4
140,1700,San Marino,44,44,78,1,1.77,5
141,1700,Cambodia,44,44,143,5,3.25,5
142,1700,Bhutan,42,41,133,3,3.17,4
143,1700,Congo,42,42,403,46,9.60,8
144,1700,Afghanistan,40,39,56,2,1.40,4
145,1700,Papua New Guinea,38,38,80,11,2.11,5
146,1700,Niger,37,37,183,4,4.95,7
147,1700,Guam,32,30,89,0,2.78,4
148,1700,Mali,31,30,102,11,3.29,5
149,1700,Monaco,31,30,299,21,9.65,6
150,1700,Nicaragua,28,28,167,4,5.96,5
151,1700,Gabon,28,28,101,14,3.61,5
152,1700,Turkmenistan,27,27,300,78,11.11,10
153,1700,Dominican Republic,27,26,108,1,4.00,5
154,1700,Honduras,26,26,64,3,2.46,4
155,1700,Tajikistan,26,26,44,1,1.69,2
156,1700,Chad,23,21,58,0,2.52,3
157,1700,Reunion,22,22,1188,2,54.00,6
158,1700,Martinique,20,20,214,3,10.70,7
159,1700,French Guiana,19,19,118,4,6.21,6
160,1700,Andorra,19,17,40,6,2.11,3
161,1700,Bahamas,18,17,88,13,4.89,5
162,1700,Lesotho,18,18,114,1,6.33,2
163,1700,Sierra Leone,16,16,145,23,9.06,5
164,1700,Angola,14,14,95,5,6.79,4
165,1700,Faroe Islands,14,12,6,0,0.43,1
166,1700,Netherlands Antilles,13,13,57,0,4.38,3
167,1700,Togo,13,13,6,1,0.46,2
168,1700,Cape Verde,12,12,21,0,1.75,3
169,1700,Samoa,11,11,113,0,10.27,3
170,1700,Cayman Islands,11,11,51,11,4.64,5
171,1700,Eritrea,10,10,8,0,0.80,1
172,1700,Gambia,9,9,20,2,2.22,3
173,1700,Belize,9,9,50,1,5.56,3
174,1700,Maldives,9,8,107,0,11.89,4
175,1700,Liberia,9,7,3,0,0.33,1
176,1700,Kiribati,8,8,10,0,1.25,2
177,1700,Mauritania,8,8,12,0,1.50,3
178,1700,Greenland,7,7,120,14,17.14,4
179,1700,Grenada,7,7,49,0,7.00,1
180,1700,Somalia,7,7,33,0,4.71,2
181,1700,Democratic Republic Congo,7,7,142,0,20.29,3
182,1700,Virgin Islands (U.S.),7,7,38,0,5.43,3
183,1700,Seychelles,7,7,9,0,1.29,2
184,1700,Djibouti,6,6,12,1,2.00,3
185,1700,Ha?ti,6,6,70,1,11.67,1
186,1700,American Samoa,6,5,21,0,3.50,1
187,1700,Dominica,6,6,26,6,4.33,2
188,1700,Bermuda,6,6,39,3,6.50,3
189,1700,Burundi,5,5,98,0,19.60,3
190,1700,Guyana,4,4,2,0,0.50,1
191,1700,Guinea,4,4,26,0,6.50,3
192,1700,Timor-Leste,4,4,0,0,0.00,0
193,1700,Federated States of Micronesia,4,4,15,0,3.75,3
194,1700,Equatorial Guinea,4,4,25,8,6.25,3
195,1700,Virgin Islands (British),4,3,61,0,15.25,2
196,1700,United States Minor Outlying Islands,4,4,95,0,23.75,3
197,1700,Antigua and Barbuda,3,3,19,1,6.33,2
198,1700,Marshall Islands,3,3,6,0,2.00,1
199,1700,British Indian Ocean Territory,2,2,0,0,0.00,0
200,1700,Christmas Island,2,2,4,0,2.00,1
201,1700,Central African Republic,2,1,4,0,2.00,1
202,1700,Nauru,2,2,30,0,15.00,1
203,1700,Suriname,2,2,10,2,5.00,1
204,1700,Guinea-Bissau,2,2,20,0,10.00,2
205,1700,Saint Lucia,2,2,35,1,17.50,2
206,1700,Tuvalu,2,2,12,0,6.00,2
207,1700,Tonga,2,2,12,0,6.00,2
208,1700,Gibraltar,2,2,20,0,10.00,2
209,1700,Vanuatu,2,2,0,0,0.00,0
210,1700,Cook Islands,1,1,5,0,5.00,1
211,1700,Niue,1,1,5,0,5.00,1
212,1700,Northern Mariana Islands,1,1,1,0,1.00,1
213,1700,Montserrat,1,1,0,0,0.00,0
214,1700,Palau,1,1,0,0,0.00,0
215,1700,Sao Tome and Principe,1,1,0,0,0.00,0
216,1700,Mayotte,1,1,0,0,0.00,0
217,1700,Pitcairn,1,1,1,0,1.00,1
218,1700,South Georgia and the South Sandwich Islands,1,1,1,0,1.00,1
0,1800,United States,95840,91742,2019968,785658,21.08,405
1,1800,China,48568,48032,273142,143632,5.62,145
2,1800,United Kingdom,28280,27102,513050,119279,18.14,227
3,1800,Germany,20730,20043,254613,54068,12.28,161
4,1800,France,17971,17415,215969,53456,12.02,142
5,1800,Canada,17142,16511,304084,43894,17.74,188
6,1800,Italy,13586,12943,151723,35744,11.17,124
7,1800,Australia,12392,11949,165049,29269,13.32,136
8,1800,Spain,11684,11255,149319,35938,12.78,126
9,1800,India,11080,10846,86746,23652,7.83,101
10,1800,Netherlands,10290,9885,189601,29592,18.43,153
11,1800,Taiwan,10273,10087,151284,34562,14.73,130
12,1800,Japan,8727,8507,68793,14145,7.88,91
13,1800,Brazil,7495,7373,47071,13263,6.28,77
14,1800,Hong Kong,6871,6707,154878,16155,22.54,148
15,1800,South Korea,6801,6666,88622,11288,13.03,104
16,1800,Sweden,4781,4622,58860,8692,12.31,98
17,1800,Belgium,4746,4586,85697,11566,18.06,115
18,1800,Switzerland,4602,4412,66909,7727,14.54,100
19,1800,Iran,4289,4194,33377,10554,7.78,62
20,1800,Greece,4262,4087,48080,7222,11.28,89
21,1800,Singapore,4088,3996,82494,6855,20.18,116
22,1800,Israel,4076,3950,64115,7714,15.73,98
23,1800,Portugal,3903,3752,38791,6985,9.94,76
24,1800,Poland,3767,3627,36660,8528,9.73,72
25,1800,Finland,3716,3623,46351,7461,12.47,93
26,1800,Turkey,3691,3574,56513,9258,15.31,91
27,1800,Russian Federation,3519,3462,17353,4698,4.93,46
28,1800,Austria,3341,3133,42295,5360,12.66,85
29,1800,Denmark,2935,2813,47165,4820,16.07,93
30,1800,Norway,2798,2690,34499,4656,12.33,81
31,1800,Malaysia,2374,2350,11915,2735,5.02,44
32,1800,New Zealand,2202,2137,41550,3226,18.87,77
33,1800,Czech Republic,2146,2095,8323,2255,3.88,36
34,1800,Romania,1911,1895,4689,1200,2.45,29
35,1800,South Africa,1745,1713,10717,1572,6.14,45
36,1800,Ireland,1691,1653,17363,1700,10.27,57
37,1800,Mexico,1604,1551,14883,2456,9.28,51
38,1800,Hungary,1486,1427,10655,1630,7.17,45
39,1800,Chile,1420,1347,15080,2608,10.62,52
40,1800,Saudi Arabia,1375,1350,14522,1596,10.56,48
41,1800,Tunisia,1267,1246,5808,925,4.58,35
42,1800,Thailand,1017,1001,8392,809,8.25,43
43,1800,Egypt,993,972,5720,986,5.76,34
44,1800,Ukraine,935,929,2512,831,2.69,23
45,1800,Pakistan,808,798,4199,1038,5.20,28
46,1800,United Arab Emirates,801,771,6449,536,8.05,38
47,1800,Argentina,725,700,5842,973,8.06,33
48,1800,Morocco,670,660,2318,363,3.46,23
49,1800,Slovenia,668,643,4257,844,6.37,33
50,1800,Algeria,641,629,2346,588,3.66,22
51,1800,Colombia,615,605,4518,470,7.35,31
52,1800,Serbia,572,558,2985,894,5.22,27
53,1800,Indonesia,549,541,2207,288,4.02,21
54,1800,Slovakia,529,519,2711,815,5.12,26
55,1800,Viet Nam,528,521,4057,1391,7.68,31
56,1800,Jordan,495,491,2757,566,5.57,25
57,1800,Croatia,487,478,1377,290,2.83,19
58,1800,Cyprus,474,456,4791,454,10.11,34
59,1800,Lithuania,466,449,2537,930,5.44,25
60,1800,Nigeria,433,427,1263,218,2.92,17
61,1800,Kuwait,411,401,6589,578,16.03,35
62,1800,Luxembourg,353,334,2397,350,6.79,25
63,1800,Venezuela,325,311,3152,200,9.70,26
64,1800,Qatar,302,294,1335,144,4.42,17
65,1800,Belarus,277,270,5313,785,19.18,34
66,1800,Bulgaria,266,246,1747,227,6.57,20
67,1800,Estonia,249,239,1914,265,7.69,23
68,1800,Lebanon,238,228,2910,142,12.23,27
69,1800,Oman,235,231,1868,154,7.95,22
70,1800,Bangladesh,224,222,1138,102,5.08,17
71,1800,Latvia,194,190,611,171,3.15,12
72,1800,Sri Lanka,172,167,362,39,2.10,9
73,1800,Uruguay,147,142,1144,165,7.78,18
74,1800,Cuba,146,141,746,123,5.11,15
75,1800,Macao,143,143,1156,100,8.08,16
76,1800,Philippines,126,122,1547,111,12.28,13
77,1800,Iceland,123,120,1997,49,16.24,21
78,1800,Peru,99,94,688,41,6.95,16
79,1800,Kenya,90,89,474,41,5.27,12
80,1800,Ecuador,89,85,190,33,2.13,8
81,1800,Georgia,85,85,682,77,8.02,12
82,1800,Kazakhstan,76,74,241,32,3.17,8
83,1800,Costa Rica,73,70,370,21,5.07,11
84,1800,Ghana,72,70,259,37,3.60,8
85,1800,Iraq,71,68,101,17,1.42,5
86,1800,Botswana,71,70,324,20,4.56,10
87,1800,Ethiopia,70,68,214,31,3.06,8
88,1800,Bahrain,66,65,579,16,8.77,14
89,1800,Bosnia and Herzegovina,61,60,91,9,1.49,4
90,1800,Trinidad and Tobago,53,52,462,25,8.72,12
91,1800,Uzbekistan,51,51,158,67,3.10,6
92,1800,Palestine,50,46,231,23,4.62,7
93,1800,Liechtenstein,50,44,365,45,7.30,8
94,1800,Puerto Rico,50,49,537,14,10.74,11
95,1800,Cameroon,49,49,157,18,3.20,6
96,1800,Armenia,48,47,174,29,3.63,8
97,1800,Macedonia,45,45,73,16,1.62,5
98,1800,Azerbaijan,42,41,422,76,10.05,9
99,1800,Uganda,39,37,163,9,4.18,7
100,1800,Mauritius,38,38,122,22,3.21,7
101,1800,Tanzania,38,38,291,16,7.66,6
102,1800,Jamaica,37,37,274,20,7.41,10
103,1800,Fiji,35,33,813,38,23.23,13
104,1800,Senegal,35,35,105,11,3.00,6
105,1800,Brunei Darussalam,35,34,380,35,10.86,12
106,1800,Afghanistan,34,34,13,0,0.38,3
107,1800,Montenegro,31,30,51,10,1.65,4
108,1800,Malta,30,27,163,17,5.43,5
109,1800,C?te d¡¯Ivoire,29,29,88,18,3.03,5
110,1800,Mongolia,28,27,42,11,1.50,4
111,1800,Zimbabwe,28,27,175,4,6.25,6
112,1800,Namibia,25,25,37,14,1.48,4
113,1800,Moldova,24,24,173,40,7.21,9
114,1800,Nepal,24,22,25,2,1.04,3
115,1800,Libya,23,23,29,5,1.26,2
116,1800,Syrian Arab Republic,21,20,73,12,3.48,5
117,1800,Albania,18,18,18,7,1.00,3
118,1800,New Caledonia,17,16,108,10,6.35,6
119,1800,Panama,16,16,130,3,8.13,7
120,1800,North Korea,16,16,279,0,17.44,9
121,1800,Yemen,16,15,165,3,10.31,7
122,1800,Sudan,15,15,20,2,1.33,3
123,1800,Barbados,14,14,261,3,18.64,7
124,1800,Paraguay,13,12,28,2,2.15,3
125,1800,Gabon,12,11,55,15,4.58,4
126,1800,Mozambique,11,10,28,1,2.55,2
127,1800,Swaziland,11,10,52,0,4.73,4
128,1800,Burkina Faso,10,9,19,2,1.90,2
129,1800,Niger,10,10,14,1,1.40,1
130,1800,Bolivia,10,10,232,6,23.20,3
131,1800,Rwanda,9,8,26,0,2.89,2
132,1800,Myanmar,9,9,4,1,0.44,1
133,1800,El Salvador,9,9,4,0,0.44,1
134,1800,Cambodia,8,7,49,0,6.13,2
135,1800,Guadeloupe,8,8,27,0,3.38,3
136,1800,Guatemala,7,7,92,1,13.14,2
137,1800,Monaco,6,6,85,0,14.17,1
138,1800,Benin,6,6,8,3,1.33,2
139,1800,Zambia,6,5,2,0,0.33,1
140,1800,Honduras,6,5,30,6,5.00,3
141,1800,Nicaragua,5,5,152,2,30.40,5
142,1800,Mauritania,5,5,39,0,7.80,1
143,1800,Malawi,5,5,71,1,14.20,3
144,1800,Togo,5,5,18,6,3.60,2
145,1800,Papua New Guinea,4,4,56,0,14.00,3
146,1800,French Guiana,4,4,24,2,6.00,2
147,1800,Mali,4,4,7,0,1.75,2
148,1800,French Polynesia,4,4,5,1,1.25,2
149,1800,Kyrgyzstan,4,4,10,0,2.50,2
150,1800,Congo,4,4,34,2,8.50,1
151,1800,Greenland,3,3,42,2,14.00,2
152,1800,Madagascar,3,3,11,0,3.67,1
153,1800,Andorra,3,3,13,1,4.33,2
154,1800,Guam,3,3,21,0,7.00,2
155,1800,Eritrea,3,3,5,0,1.67,1
156,1800,Gambia,3,3,13,0,4.33,2
157,1800,Dominican Republic,2,2,12,0,6.00,1
158,1800,Grenada,2,2,0,0,0.00,0
159,1800,Martinique,2,2,2,1,1.00,1
160,1800,Laos,2,2,0,0,0.00,0
161,1800,Lesotho,2,2,0,0,0.00,0
162,1800,Guinea-Bissau,2,2,3,0,1.50,1
163,1800,Netherlands Antilles,2,2,0,0,0.00,0
164,1800,Virgin Islands (U.S.),2,2,6,0,3.00,2
165,1800,Cape Verde,2,2,21,2,10.50,2
166,1800,Pitcairn,1,1,1,0,1.00,1
167,1800,Ha?ti,1,1,1,0,1.00,1
168,1800,Antigua and Barbuda,1,1,0,0,0.00,0
169,1800,Guinea,1,1,13,0,13.00,1
170,1800,Seychelles,1,1,3,2,3.00,1
171,1800,Guyana,1,1,15,1,15.00,1
172,1800,Maldives,1,1,3,0,3.00,1
173,1800,Angola,1,1,0,0,0.00,0
174,1800,Faroe Islands,1,1,8,0,8.00,1
175,1800,Vanuatu,1,1,0,0,0.00,0
176,1800,Bahamas,1,1,10,0,10.00,1
177,1800,Liberia,1,1,1,0,1.00,1
178,1800,San Marino,1,1,27,0,27.00,1
179,1800,Reunion,1,1,1,0,1.00,1
180,1800,Djibouti,1,1,1,0,1.00,1
181,1800,Burundi,1,1,0,0,0.00,0
182,1800,United States Minor Outlying Islands,1,1,0,0,0.00,0
183,1800,American Samoa,1,0,3,0,3.00,1
184,1800,Bhutan,1,1,3,0,3.00,1
185,1800,Chad,1,1,0,0,0.00,0
186,1800,Tajikistan,1,1,0,0,0.00,0
0,1900,United States,493538,481546,11629574,6249373,23.56,617
1,1900,China,278107,275656,2019880,1456419,7.26,268
2,1900,United Kingdom,154108,149363,3752044,1156346,24.35,417
3,1900,Germany,144287,141001,3265874,1020866,22.63,389
4,1900,France,114401,112089,2591840,768019,22.66,353
5,1900,Italy,89037,87024,1701938,613892,19.11,291
6,1900,Canada,87405,85121,1884887,449688,21.56,316
7,1900,Russian Federation,84639,83781,624225,204079,7.38,188
8,1900,Japan,82647,81230,1373647,389840,16.62,269
9,1900,Australia,73584,71565,1583570,440778,21.52,301
10,1900,Spain,58489,57251,1100710,336894,18.82,246
11,1900,India,52266,50867,461927,201486,8.84,150
12,1900,Netherlands,46553,45389,1129792,218927,24.27,280
13,1900,Switzerland,33173,32337,886152,167348,26.71,261
14,1900,Poland,29217,28693,290899,91579,9.96,148
15,1900,Brazil,28628,28074,354811,116197,12.39,160
16,1900,Sweden,24917,24369,578233,107728,23.21,211
17,1900,Norway,24715,24176,484878,111671,19.62,193
18,1900,South Korea,22123,21748,275708,60234,12.46,151
19,1900,Belgium,19094,18690,399807,74262,20.94,184
20,1900,South Africa,17782,17273,271564,68991,15.27,146
21,1900,Mexico,17563,17271,238095,65526,13.56,134
22,1900,Austria,17419,16986,312799,53217,17.96,166
23,1900,Denmark,17068,16683,427593,72972,25.05,198
24,1900,Taiwan,16805,16494,246484,61443,14.67,143
25,1900,Turkey,15741,15337,180343,69427,11.46,126
26,1900,Chile,15634,15379,359771,77119,23.01,173
27,1900,Finland,15399,15024,291475,73016,18.93,161
28,1900,Argentina,15086,14803,199471,76449,13.22,122
29,1900,Iran,14635,14293,94091,39348,6.43,80
30,1900,Czech Republic,14054,13810,149454,44990,10.63,109
31,1900,New Zealand,13764,13428,270478,69651,19.65,144
32,1900,Greece,12972,12678,215570,54356,16.62,136
33,1900,Portugal,12116,11844,211877,48509,17.49,141
34,1900,Israel,11314,11078,267915,49867,23.68,169
35,1900,Ukraine,8574,8501,68379,13443,7.98,95
36,1900,Hungary,7821,7688,126694,21535,16.20,124
37,1900,Hong Kong,6934,6719,141212,19311,20.37,138
38,1900,Ireland,6825,6638,137826,17284,20.19,122
39,1900,Egypt,6597,6461,46393,13272,7.03,65
40,1900,Malaysia,6278,6159,39613,10314,6.31,74
41,1900,Romania,5811,5736,35354,8247,6.08,68
42,1900,Saudi Arabia,5779,5658,36284,7408,6.28,63
43,1900,Slovakia,5146,5106,39384,10276,7.65,72
44,1900,Croatia,4112,4061,39279,10635,9.55,70
45,1900,Nigeria,3908,3850,16606,4449,4.25,45
46,1900,Singapore,3871,3759,49327,7330,12.74,87
47,1900,Slovenia,3704,3622,38230,7221,10.32,71
48,1900,Thailand,3375,3305,36950,7024,10.95,74
49,1900,Indonesia,3196,3146,34550,5720,10.81,73
50,1900,Bulgaria,3139,3103,37027,6033,11.80,73
51,1900,Estonia,3086,3035,41809,12391,13.55,78
52,1900,United Arab Emirates,2689,2653,13113,1835,4.88,45
53,1900,Colombia,2646,2601,28603,5258,10.81,61
54,1900,Venezuela,2617,2590,33977,4249,12.98,75
55,1900,Iceland,2608,2535,67121,12064,25.74,101
56,1900,Pakistan,2552,2492,19817,5244,7.77,56
57,1900,Morocco,2239,2181,27861,7634,12.44,67
58,1900,Algeria,2185,2142,13967,3210,6.39,47
